32.6616799831
23.1366128922
23.0781629086
29.0933709145
26.3660609722
24.8909981251
29.946764946
25.9969639778
26.7907049656
27.2640678883
23.8660559654
25.7059428692
26.0109241009
27.3356900215
28.1899769306
25.697521925
26.3736579418
25.489675045
27.8035109043
34.6571061611
34.0055000782
29.5927100182
29.8936800957
34.4131131172
32.6382379532
31.4886240959
30.1149868965
33.2461910248
31.4013540745
36.4917628765
30.6130051613
21.4047191143
20.5194089413
18.3672809601
17.5498349667
15.1178050041
14.8799669743
11.8921639919
15.3633549213
14.7734529972
12.4065020084
13.4404668808
11.4024689198
14.4621961117
12.7806119919
14.0515170097
11.7803199291
13.6417770386
14.3218138218
13.4356441498
12.0752289295
11.1527369022
16.2286508083
12.1511471272
15.6128818989
13.1141829491
12.9274308681
14.4048881531
11.8639819622
16.2241048813
17.1349439621
14.5300779343
12.2052550316
14.8801970482
